,Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
594,3,WEST,278,361.0,321.0,41.0,297.0,329.0,193.0,397.0,281.0,145.0,289.0,217.0,297.0,145.0,209.0,169.0,185.0,233.0,273.0,201.0,177.0,185.0,177.0,137.0,89.0,17.0,17.0,121.0,97.0,121.0,177.0,193.0,241.0,169.0,105.0,217.0,181.0,121.0,153.0
606,3,WEST,123,284.0,222.0,148.0,68.0,54.0,80.0,204.0,72.0,52.0,27.0,39.0,226.0,186.0,128.0,78.0,88.0,63.0,78.0,51.0,100.0,41.0,28.0,34.0,42.0,130.6666667,344.0,146.0,58.0,129.0,142.0,140.0,86.0,126.0,67.0,136.0,279.3333333,276.0,110.0
607,3,WEST,289,139.0,83.0,95.0,55.0,91.0,59.0,135.0,75.0,19.0,43.0,15.0,139.0,115.0,31.0,117.0,31.0,75.0,31.0,23.0,71.0,19.0,43.0,75.0,27.0,11.0,35.0,35.0,63.0,23.0,91.0,83.0,39.0,119.0,71.0,43.0,155.0,83.0,95.0
608,3,WEST,124,136.0,268.0,54.0,46.0,62.0,37.0,98.0,106.0,81.0,58.0,34.0,112.0,278.0,60.0,69.0,55.0,15.0,61.0,82.0,219.0,67.0,58.0,97.0,49.0,2.0,860.3333333,170.0,90.0,73.0,143.0,162.0,170.0,252.0,108.0,129.0,310.6666667,405.0,407.0
609,3,WEST,339,80.0,116.0,56.0,20.0,38.0,50.0,68.0,44.0,56.0,14.0,116.0,74.0,152.0,47.0,68.0,98.0,44.0,38.0,80.0,122.0,8.0,74.0,98.0,8.0,8.0,124.0,140.0,38.0,47.0,14.0,122.0,26.0,92.0,62.0,50.0,188.0,29.0,62.0
610,3,WEST,341,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,16.0,177.0,167.3333333,124.3333333,48.0,21.0,22.0,46.0,50.0,24.0,30.0,16.0,28.0,18.0,12.0,86.0,26.0,22.0,14.0,76.0,42.0,24.0,38.0,24.0,51.0,60.0,40.0,72.0
611,3,WEST,290,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,34.0,444.0,634.0,292.0,184.0,70.0,19.0,52.0,136.0,34.0,112.0,40.0,88.0,28.0,4.0,368.0,145.0,70.0,40.0,76.0,154.0,40.0,94.0,70.0,118.0,121.0,88.0,154.0
612,3,WEST,126,120.0,120.0,88.0,8.0,8.0,32.0,48.0,24.0,16.0,53.33333333,8.0,8.0,74.66666667,8.0,56.0,8.0,8.0,24.0,8.0,36.0,8.0,8.0,8.0,8.0,8.0,80.0,8.0,8.0,8.0,8.0,24.0,8.0,72.0,96.0,56.0,80.0,8.0,32.0
613,3,WEST,127,157.0,205.0,69.0,13.0,13.0,37.0,37.0,53.0,33.0,77.0,57.0,165.0,101.0,223.6666667,165.0,69.0,29.0,29.0,77.0,269.0,601.0,13.0,77.0,13.0,13.0,249.0,37.0,93.0,93.0,85.0,149.0,93.0,149.0,165.0,149.0,333.0,149.0,61.0
614,3,WEST,291,82.0,118.0,10.0,8.0,24.0,4.0,64.0,36.0,16.0,4.0,8.0,164.0,64.0,96.0,40.0,4.0,76.0,24.0,20.0,4.0,16.0,12.0,237.3333333,8.0,4.0,146.6666667,24.0,20.0,64.0,4.0,60.0,20.0,60.0,52.0,20.0,52.0,16.0,48.0
615,3,WEST,343,325.0,33.0,374.3333333,77.0,85.0,247.0,579.0,139.0,119.0,55.0,133.0,685.0,751.0,495.0,307.0,151.0,171.0,215.0,179.0,207.0,83.0,115.0,433.0,131.0,15.0,356.3333333,189.0,123.0,235.0,369.0,375.0,115.0,219.0,225.0,179.0,747.0,319.0,327.0
616,3,WEST,292,324.0,6.0,226.6666667,46.0,58.0,166.0,558.0,48.0,94.0,30.0,98.0,534.0,446.0,478.0,398.0,230.0,118.0,162.0,138.0,182.0,62.0,106.0,310.0,30.0,6.0,500.6666667,108.0,166.0,162.0,378.0,286.0,78.0,112.0,138.0,112.0,338.0,126.0,358.0
617,3,WEST,128,16.0,16.0,16.0,205.3333333,208.0,164.0,44.0,16.0,192.0,64.0,112.0,176.0,120.0,48.0,96.0,64.0,160.0,152.0,96.0,182.0,208.0,120.0,122.0,78.0,16.0,16.0,24.0,16.0,16.0,16.0,32.0,16.0,16.0,16.0,88.0,137.3333333,72.0,48.0
621,3,WEST,132,1063.0,499.0,229.0,337.0,589.0,409.0,601.0,616.0,355.0,157.0,355.0,532.0,319.0,211.0,319.0,571.0,211.0,607.0,427.0,457.0,553.0,823.0,355.0,289.0,207.0,319.0,319.0,439.0,442.0,526.0,409.0,670.0,523.0,1057.0,799.0,583.0,403.0,229.0
622,3,WEST,133,380.0,404.0,356.0,164.0,624.0,476.0,500.0,596.0,476.0,212.0,68.0,332.0,236.0,92.0,212.0,236.0,212.0,356.0,80.0,408.0,332.0,492.0,332.0,496.0,234.6666667,188.0,68.0,508.0,476.0,204.0,480.0,582.6666667,544.0,620.0,428.0,576.0,92.0,168.0
623,3,WEST,134,367.0,55.0,79.0,31.0,103.0,55.0,151.0,199.0,31.0,231.0,103.0,247.0,47.0,107.0,167.0,119.0,179.0,279.0,119.0,99.0,219.0,135.0,271.0,1436.333333,7.0,55.0,79.0,103.0,103.0,79.0,323.0,127.0,223.0,255.0,263.0,287.0,127.0,127.0
624,3,WEST,382,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,47.0,47.0,105.6666667,87.0,47.0,47.0,15.0,15.0,15.0,15.0,15.0,63.0,87.0,83.0,39.0,15.0,111.0,108.3333333,39.0,15.0,15.0,35.0
625,3,WEST,383,13.0,13.0,13.0,13.0,13.0,13.0,13.0,322.3333333,13.0,149.0,109.0,185.0,121.0,129.0,161.0,13.0,135.0,183.0,81.0,99.0,135.0,113.0,127.0,45.0,13.0,25.0,109.0,37.0,277.0,13.0,13.0,109.0,13.0,21.0,13.0,13.0,13.0,277.0
626,3,WEST,137,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,162.0,2.0,242.0,162.0,194.0,2.0,2.0,2.0,2.0,122.0,162.0,162.0,322.0,2.0,204.6666667,162.0,82.0,2.0,135.3333333,2.0,186.0
627,3,WEST,139,91.0,35.0,27.0,11.0,27.0,3.0,27.0,3.0,3.0,35.0,15.0,35.0,47.0,47.0,15.0,43.0,3.0,11.0,11.0,111.0,3.0,11.0,45.0,9.0,3.0,3.0,139.0,43.0,11.0,19.0,59.0,27.0,27.0,92.33333333,27.0,177.0,27.0,41.0
628,3,WEST,140,94.0,110.0,14.0,14.0,14.0,46.0,174.0,94.0,46.0,46.0,14.0,54.0,354.0,302.0,94.0,94.0,150.0,62.0,46.0,338.0,238.0,110.0,542.0,30.0,14.0,62.0,46.0,62.0,374.0,366.0,62.0,158.0,62.0,30.0,1190.0,1211.333333,94.0,214.0
629,3,WEST,141,32.0,28.0,28.0,20.0,24.0,28.0,40.0,24.0,20.0,20.0,28.0,40.0,36.0,36.0,28.0,132.0,52.0,50.0,20.0,48.0,48.0,36.0,24.0,60.0,20.0,20.0,20.0,40.0,107.0,149.0,42.0,121.3333333,98.0,24.0,40.0,24.0,20.0,36.0
630,3,WEST,144,152.0,144.0,132.0,56.0,64.0,40.0,75.33333333,68.0,52.0,32.0,88.0,88.0,128.0,132.0,146.0,50.0,76.0,66.0,154.0,64.0,132.0,32.0,68.0,28.0,20.0,48.0,36.0,20.0,20.0,76.0,28.0,72.0,48.0,60.0,68.0,48.0,64.0,56.0
631,3,WEST,145,14.0,14.0,14.0,14.0,18.0,50.0,210.0,42.0,86.0,42.0,56.0,200.6666667,186.0,225.3333333,164.0,158.0,108.0,154.0,44.0,144.0,134.0,20.0,164.0,56.0,14.0,38.0,122.0,110.0,68.0,62.0,86.0,62.0,128.0,98.0,14.0,210.0,76.0,80.0
632,3,WEST,146,5.0,5.0,5.0,5.0,5.0,101.0,357.0,209.0,93.0,133.0,89.0,538.3333333,701.0,65.0,305.0,41.0,129.0,269.0,161.0,305.0,149.0,65.0,353.0,89.0,5.0,5.0,17.0,117.0,149.0,341.0,705.0,149.0,197.0,257.0,370.3333333,333.0,5.0,5.0
634,3,WEST,385,42.0,18.0,26.0,28.0,14.0,12.0,12.0,26.0,30.0,16.0,30.0,36.0,44.0,36.0,24.0,20.0,32.0,22.0,13.0,25.66666667,18.0,12.0,24.0,18.0,12.0,12.0,16.0,14.0,20.0,20.0,24.0,16.0,14.0,20.0,26.0,26.0,18.0,14.0
635,3,WEST,386,140.0,100.0,60.0,4.0,44.0,84.0,68.0,68.0,68.0,28.0,32.0,116.0,124.0,124.0,92.0,68.0,52.0,4.0,4.0,28.0,36.0,12.0,68.0,4.0,4.0,4.0,36.0,4.0,4.0,52.0,52.0,180.0,112.0,100.0,108.0,164.0,68.0,28.0
636,3,WEST,147,303.0,471.0,213.0,141.0,365.0,249.0,423.0,339.0,627.0,579.0,120.0,342.0,438.0,306.0,234.0,195.0,297.0,183.0,117.0,66.0,105.0,111.0,339.0,381.0,9.0,21.0,9.0,234.0,333.0,96.0,105.0,93.0,129.0,171.0,213.0,105.0,9.0,39.0
637,3,WEST,293,110.0,146.0,124.0,68.0,116.0,136.0,156.0,136.0,82.0,28.0,52.0,146.0,122.0,140.0,96.0,76.0,94.0,108.0,91.0,8.0,89.66666667,49.0,141.0,37.0,2.0,24.0,8.0,34.0,90.0,108.0,157.0,48.0,154.0,76.0,96.0,161.0,4.0,44.0
638,3,WEST,148,134.0,118.0,102.0,50.0,38.0,50.0,94.0,72.0,30.0,60.0,34.0,120.0,114.0,72.0,76.0,64.0,74.0,84.0,49.0,8.0,82.0,56.0,84.0,2.0,2.0,8.0,32.0,54.0,133.0,116.0,110.3333333,68.0,122.0,80.0,90.0,87.0,41.0,80.0
639,3,WEST,149,510.3333333,402.0,457.0,207.0,373.0,279.0,552.0,207.0,174.0,146.0,141.0,536.0,440.0,396.0,298.0,253.0,432.0,395.0,344.0,290.0,282.0,176.0,410.0,22.0,23.33333333,40.0,95.0,120.0,212.0,176.0,474.0,208.0,206.0,244.0,190.0,351.0,128.0,174.0
640,3,WEST,387,47.0,41.0,78.0,46.0,53.0,77.0,64.0,49.0,48.0,11.0,29.0,78.33333333,48.0,19.0,31.0,48.0,29.0,29.0,45.0,41.0,9.0,21.0,9.0,59.0,3.0,13.0,3.0,25.0,57.0,19.0,29.0,49.0,39.0,31.0,59.66666667,11.0,15.0,17.0
641,3,WEST,150,174.0,207.0,183.0,45.0,69.0,333.0,357.0,267.0,177.0,111.0,63.0,195.0,255.0,117.0,273.0,108.0,153.0,165.0,201.0,159.0,207.0,207.0,177.0,51.0,51.0,93.0,87.0,243.0,261.0,216.0,267.0,378.0,346.0,261.0,291.0,231.0,375.0,147.0
642,3,WEST,151,349.0,325.0,317.0,309.0,229.0,261.0,717.0,365.0,261.0,293.0,69.0,309.0,285.0,317.0,301.0,197.0,1049.0,453.0,333.0,962.3333333,485.0,317.0,645.0,405.0,223.6666667,253.0,385.0,289.0,413.0,709.0,1237.0,721.0,969.0,853.0,1513.0,1433.0,397.0,277.0
643,3,WEST,388,123.0,51.0,171.0,197.6666667,131.0,187.0,155.0,107.0,83.0,11.0,27.0,19.0,171.0,59.0,99.0,27.0,83.0,83.0,83.0,95.0,147.0,35.0,171.0,35.0,3.0,3.0,11.0,43.0,75.0,11.0,99.0,3.0,135.0,51.0,163.0,59.0,3.0,27.0
644,3,WEST,152,22.0,52.0,46.0,20.0,28.0,76.0,40.0,52.0,52.0,8.0,60.0,30.0,72.0,56.0,32.0,52.0,44.0,52.0,4.0,40.0,26.0,12.0,44.0,4.0,4.0,4.0,44.0,76.0,42.0,76.0,72.66666667,32.0,52.0,36.0,48.0,64.0,40.0,20.0
645,3,WEST,154,18.0,18.0,18.0,18.0,18.0,98.0,18.0,18.0,58.0,82.0,74.0,98.0,82.0,106.0,98.0,42.0,74.0,58.0,42.0,18.0,82.0,90.0,178.0,26.0,18.0,18.0,18.0,18.0,86.0,106.0,110.0,90.0,218.0,206.0,54.0,194.0,34.0,26.0
646,3,WEST,155,5.0,5.0,5.0,5.0,5.0,59.0,5.0,47.0,11.0,23.0,41.0,11.0,17.0,5.0,11.0,23.0,8.0,20.0,11.0,5.0,35.0,63.0,41.0,47.0,5.0,5.0,35.0,5.0,55.0,41.0,26.0,41.0,71.0,83.0,17.0,23.0,5.0,89.0
649,3,WEST,157,11.0,11.0,11.0,11.0,57.0,163.0,149.0,187.0,300.0,264.0,143.0,307.0,135.0,181.0,153.0,63.0,154.0,97.0,61.0,87.0,191.0,92.0,135.0,55.0,11.0,11.0,15.0,17.0,43.0,56.0,139.0,105.0,123.0,148.0,118.0,128.0,27.0,50.0
651,3,WEST,158,18.0,18.0,18.0,40.0,56.0,62.0,110.0,22.0,132.0,148.0,96.0,120.6666667,88.0,73.0,106.0,46.0,65.0,40.0,44.0,48.0,66.0,72.0,52.0,44.0,18.0,18.0,18.0,25.0,51.0,46.0,46.0,57.0,28.0,112.0,39.0,46.0,18.0,38.0
652,3,WEST,159,51.33333333,41.0,18.0,17.0,45.0,33.0,46.0,53.0,70.66666667,33.0,29.0,74.0,67.0,38.0,75.0,83.0,58.0,27.0,17.0,35.0,33.0,33.0,51.0,29.0,17.0,17.0,27.0,22.0,43.0,41.0,31.0,59.0,53.0,45.0,28.0,27.0,17.0,33.0
653,3,WEST,160,10.0,10.0,130.0,10.0,97.0,352.0,172.0,415.0,445.0,502.0,226.0,544.0,403.0,322.0,524.0,394.0,367.0,124.0,397.0,250.0,340.0,301.0,160.0,100.0,10.0,10.0,46.0,88.0,433.0,328.0,385.0,451.0,616.0,622.0,349.0,442.0,49.0,250.0
654,3,WEST,161,201.0,51.0,3.0,3.0,327.0,189.0,261.0,300.0,498.0,195.0,219.0,404.0,270.0,201.0,333.0,303.0,405.0,120.0,147.0,183.0,417.0,261.0,183.0,93.0,3.0,15.0,129.0,87.0,321.0,441.0,324.0,279.0,484.0,507.0,333.0,576.0,87.0,333.0
658,3,WEST,165,14.0,14.0,14.0,14.0,62.0,98.0,66.0,254.0,286.0,254.0,148.0,296.0,132.0,118.0,110.0,126.0,104.0,118.0,78.0,90.0,130.0,82.0,146.0,86.0,14.0,26.0,42.0,40.0,128.0,116.0,226.0,214.0,175.3333333,118.0,122.0,130.0,16.0,70.0
659,3,WEST,166,20.0,20.0,20.0,32.0,122.0,140.0,170.0,334.0,398.0,362.0,188.0,245.0,143.0,74.0,128.0,134.0,95.0,110.0,62.0,86.0,74.0,86.0,146.0,74.0,20.0,20.0,20.0,32.0,101.0,89.0,239.0,119.0,221.0,218.0,161.0,116.0,20.0,50.0
660,3,WEST,167,129.0,305.0,465.0,281.0,177.0,337.0,225.0,185.0,469.0,225.0,265.0,359.6666667,225.0,281.0,217.0,113.0,257.0,209.0,121.0,377.0,209.0,185.0,113.0,49.0,1.0,1.0,1.0,9.0,97.0,137.0,161.0,65.0,217.0,185.0,85.0,65.0,1.0,57.0
661,3,WEST,168,71.0,89.0,119.0,143.0,77.0,47.0,119.0,123.0,71.0,23.0,47.0,109.0,143.0,65.0,113.0,41.0,50.0,41.0,83.0,23.0,101.0,71.0,35.0,53.0,17.0,17.0,47.0,17.0,53.0,83.0,80.0,41.0,83.0,59.0,65.0,53.0,17.0,17.0
662,3,WEST,297,44.0,116.0,92.0,140.0,4.0,12.0,124.0,92.0,121.3333333,80.0,28.0,60.0,104.0,84.0,76.0,36.0,20.0,36.0,76.0,76.0,44.0,28.0,84.0,4.0,4.0,4.0,4.0,28.0,20.0,4.0,44.0,124.0,20.0,20.0,136.0,4.0,4.0,44.0
669,3,WEST,173,407.0,923.0,965.0,617.0,1223.0,677.0,536.0,443.0,945.0,1085.0,413.0,1154.0,662.0,530.0,701.0,365.0,332.0,359.0,527.0,947.0,821.0,671.0,461.0,281.0,125.0,83.0,179.0,281.0,416.0,743.0,494.0,911.0,953.0,1205.0,449.0,1085.0,107.0,359.0
677,3,WEST,181,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,53.0,41.0,35.0,51.0,29.0,29.0,59.0,35.0,17.0,29.0,47.0,17.0,41.0,23.0,29.0,41.0,17.0,17.0,29.0,17.0,17.0,23.0,26.0,53.0,17.0,20.0,17.0,95.0,17.0,35.0
678,3,WEST,182,1.0,1.0,103.0,31.0,49.0,37.0,31.0,145.0,103.0,25.0,85.0,130.0,97.0,103.0,61.0,67.0,142.0,37.0,49.0,103.0,127.0,43.0,133.0,67.0,1.0,1.0,43.0,25.0,31.0,103.0,100.0,160.0,168.0,136.0,64.0,73.0,1.0,49.0
680,3,WEST,184,18.0,18.0,18.0,18.0,18.0,18.0,18.0,144.0,54.0,126.0,48.0,74.0,24.0,30.0,120.0,18.0,78.0,108.0,90.0,78.0,138.0,96.0,36.0,36.0,18.0,18.0,18.0,33.0,24.0,48.0,66.0,21.0,18.0,18.0,18.0,148.0,42.0,36.0
681,3,WEST,185,42.0,378.0,306.0,82.0,74.0,170.0,242.0,362.0,458.0,266.0,210.0,444.6666667,378.0,294.0,250.0,130.0,254.0,386.0,210.0,218.0,482.0,226.0,298.0,130.0,18.0,18.0,66.0,26.0,226.0,474.0,250.0,170.0,384.6666667,378.0,86.0,98.0,18.0,234.0
683,3,WEST,301,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,51.66666667,37.0,21.0,25.0,25.0,9.0,9.0,9.0,9.0,45.0,53.0,49.0,89.0,49.0,45.0,9.0,9.0,9.0,17.0,17.0,41.0,17.0,41.0,9.0,9.0,9.0,9.0,67.66666667,21.0,33.0
684,3,WEST,186,72.0,174.0,156.0,54.0,48.0,234.0,222.0,108.0,270.0,42.0,90.0,162.0,105.0,99.0,288.0,54.0,141.0,183.0,252.0,210.0,282.0,258.0,333.0,42.0,18.0,18.0,72.0,87.0,225.0,258.0,243.0,156.0,327.0,360.0,147.0,192.0,174.0,93.0
686,3,WEST,187,16.0,16.0,16.0,16.0,16.0,16.0,16.0,45.33333333,24.0,36.0,32.0,32.0,24.0,24.0,20.0,20.0,28.0,24.0,16.0,16.0,24.0,28.0,20.0,16.0,16.0,16.0,24.0,16.0,16.0,16.0,26.0,32.0,16.0,18.0,16.0,24.0,16.0,32.0
687,3,WEST,302,47.0,49.0,37.0,33.0,25.0,25.0,37.0,53.0,48.0,41.0,27.0,52.0,23.0,21.0,43.0,23.0,32.0,17.0,21.0,31.0,23.0,29.0,38.66666667,15.0,15.0,15.0,25.0,17.0,21.0,27.0,19.0,35.0,27.0,49.0,31.0,23.0,21.0,19.0
690,3,WEST,190,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,290.0,515.0,543.0,374.0,182.0,290.0,146.0,245.0,146.0,236.0,194.0,428.0,308.0,332.0,140.0,20.0,38.0,80.0,68.0,116.0,254.0,272.0,374.0,407.0,428.0,254.0,356.0,20.0,134.0
693,3,WEST,194,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,328.0,340.0,292.0,400.0,166.0,253.0,232.0,316.0,238.0,310.0,358.0,364.0,148.0,16.0,58.0,70.0,70.0,289.0,292.0,376.0,307.0,412.0,496.0,70.0,280.0,70.0,58.0
695,3,WEST,196,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,211.0,159.0,39.0,75.0,87.0,126.0,75.0,27.0,45.0,75.0,127.0,105.0,21.0,3.0,3.0,21.0,15.0,75.0,105.0,63.0,72.0,105.0,63.0,81.0,84.0,21.0,39.0
697,3,WEST,198,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,245.0,133.0,29.0,13.0,237.0,533.0,399.6666667,309.0,173.0,125.0,13.0,13.0,21.0,65.0,37.0,109.0,173.0,297.0,537.0,517.0,157.0,331.6666667,85.0,237.0
698,3,WEST,199,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,362.0,554.0,1412.666667,1054.0,950.0,410.0,386.0,806.0,434.0,730.0,802.0,1402.0,938.0,1002.0,526.0,18.0,26.0,162.0,182.0,626.0,826.0,934.0,1146.0,1376.666667,1282.0,554.0,1450.0,210.0,322.0
702,3,WEST,203,153.0,345.0,415.6666667,425.0,265.0,185.0,329.0,145.0,369.0,41.0,419.6666667,361.0,197.0,109.0,305.0,257.0,185.0,185.0,193.0,177.0,393.0,233.0,201.0,81.0,1.0,17.0,57.0,129.0,105.0,73.0,241.0,145.0,241.0,185.0,309.0,249.0,41.0,77.0
705,3,WEST,306,8.0,20.0,16.0,8.0,8.0,8.0,20.0,16.0,18.0,8.0,8.0,8.0,12.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,28.0,28.0,8.0,8.0,12.0,8.0,20.0,8.0,28.0,24.0,25.33333333,8.0,8.0,8.0,8.0,8.0
711,3,WEST,317,262.0,584.0,648.0,398.0,270.0,606.0,396.0,254.0,405.3333333,254.0,226.0,501.3333333,210.0,294.0,362.0,190.0,258.0,74.0,238.0,154.0,290.0,126.0,310.0,42.0,2.0,2.0,22.0,14.0,144.0,126.0,114.0,34.0,2.0,2.0,2.0,2.0,2.0,266.0
717,3,WEST,323,100.0,60.0,57.33333333,36.0,12.0,52.0,52.0,28.0,12.0,12.0,108.0,12.0,32.0,20.0,49.33333333,36.0,12.0,108.0,12.0,12.0,12.0,12.0,28.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
718,3,WEST,324,74.0,120.0,156.0,114.0,26.0,168.3333333,122.0,84.0,120.0,58.0,58.0,82.0,35.0,32.0,30.0,42.0,34.0,22.0,2.0,20.0,2.0,19.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,8.0,2.0,2.0,2.0,2.0,2.0
719,3,WEST,325,66.0,142.0,58.0,226.0,122.0,162.0,178.0,66.0,146.0,58.0,50.0,138.0,82.0,114.0,148.6666667,50.0,118.0,34.0,50.0,10.0,2.0,82.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
720,3,WEST,326,358.0,638.0,814.0,718.0,394.0,470.0,728.0,718.0,847.3333333,534.0,266.0,410.0,110.0,46.0,94.0,42.0,288.0,142.0,26.0,26.0,2.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,18.0,2.0,62.0,2.0,10.0,50.0,2.0,2.0
721,3,WEST,396,38.0,54.0,55.0,30.0,36.0,50.0,36.0,24.0,36.0,46.0,24.0,20.0,38.0,52.0,61.33333333,52.0,48.66666667,28.0,30.0,20.0,20.0,46.0,30.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
722,3,WEST,397,256.0,352.0,436.0,154.0,364.0,466.0,553.0,723.0,656.0,352.0,220.0,280.0,28.0,88.0,175.0,28.0,136.0,28.0,16.0,82.0,16.0,124.0,88.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,58.0,16.0,16.0,16.0,16.0,16.0
726,3,WEST,205,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,64.0,76.66666667,42.0,56.0,138.0,82.0,24.0,12.0,12.0,32.0,26.0,78.0,100.0,136.0,138.0,120.0,120.0,106.0,90.0,38.0,70.0
727,3,WEST,206,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1070.0,458.0,234.0,572.0,174.0,870.0,1018.0,502.0,494.0,726.0,576.0,403.0,224.0,12.0,134.0,342.0,500.0,666.0,952.0,872.0,794.0,784.0,434.0,568.0,676.0,284.0,704.0
732,3,WEST,211,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1027.0,987.0,563.0,1691.0,83.0,827.0,851.0,699.0,643.0,955.0,1083.0,763.0,635.0,3.0,83.0,635.0,648.3333333,979.0,1275.0,1595.0,2029.666667,1395.0,883.0,1139.0,1467.0,683.0,1527.0
733,3,WEST,214,52.0,72.0,96.0,2.0,8.0,18.0,76.0,14.0,14.0,2.0,14.0,52.0,48.0,50.0,66.0,38.0,10.0,18.0,22.0,30.0,6.0,18.0,54.0,22.0,2.0,2.0,14.0,10.0,22.0,30.0,26.0,16.0,14.0,62.0,66.0,96.0,26.0,44.0
734,3,WEST,215,52.0,36.0,64.0,4.0,4.0,36.0,72.0,12.0,100.0,28.0,120.0,68.0,44.0,92.0,44.0,36.0,12.0,28.0,4.0,4.0,12.0,4.0,36.0,4.0,4.0,20.0,68.0,78.66666667,4.0,20.0,54.66666667,4.0,4.0,108.0,52.0,4.0,28.0,60.0
735,3,WEST,217,239.0,228.0,83.0,5.0,11.0,41.0,104.0,50.0,29.0,53.0,5.0,47.0,302.0,191.0,107.0,125.0,74.0,41.0,59.0,35.0,17.0,5.0,287.0,113.0,5.0,5.0,41.0,5.0,11.0,5.0,5.0,5.0,5.0,53.0,306.0,296.0,77.0,65.0
736,3,WEST,218,33.0,61.0,29.0,13.0,13.0,21.0,45.0,21.0,13.0,13.0,13.0,17.0,13.0,21.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,53.0,13.0,13.0,13.0,69.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,82.33333333,37.0,61.0,13.0
737,3,WEST,219,2.0,18.0,2.0,2.0,2.0,2.0,18.0,18.0,2.0,2.0,2.0,2.0,22.0,2.0,2.0,2.0,22.0,2.0,2.0,2.0,2.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
738,3,WEST,220,55.0,38.0,50.0,35.0,11.0,41.0,41.0,29.0,11.0,11.0,11.0,23.0,17.0,33.0,23.0,29.0,29.0,11.0,11.0,35.0,23.0,38.0,23.0,11.0,11.0,11.0,35.0,11.0,23.0,11.0,47.0,11.0,11.0,35.0,11.0,11.0,11.0,11.0
739,3,WEST,221,45.0,41.0,21.0,29.0,29.0,25.0,33.0,21.0,13.0,13.0,13.0,29.0,21.0,13.0,21.0,13.0,29.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,29.0,13.0,13.0,13.0
740,3,WEST,401,44.0,32.0,71.0,20.0,44.0,44.0,57.0,38.0,358.3333333,129.0,98.0,146.0,56.0,56.0,140.0,42.0,99.0,26.0,80.0,56.0,116.0,56.0,64.0,44.0,20.0,20.0,50.0,62.0,32.0,56.0,82.0,20.0,110.0,134.0,92.0,26.0,20.0,20.0
