SKU id,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01
West-SKU-219,2,18,2,2,2,2,18,18,2,2,2,2,8.66666666666667,2,2,2,8.66666666666667,2,2,2,2,7.33333333333333,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
West-SKU-220,57.5,38,50,35,11,41,41,29,11,11,11,23,17,59,23,29,29,11,11,35,23,38,23,11,11,11,35,11,23,11,47,11,11,35,11,11,11,11
West-SKU-221,57,45,21,29,29,25,33,21,13,13,13,29,21,13,21,13,29,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,13,13,13
West-SKU-401,44,32,71,20,44,44,57,38,358.333333333333,129,98,146,56,56,140,42,99,26,80,56,116,56,64,44,20,20,50,62,32,56,170,20,110,134,92,26,20,20
West-SKU-222,65,145,673,145,121,49,65,1,651.666666666667,97,1129,409,241,121,841,49,597,65,385,417,417,577,513,161,1,33,81,209,257,337,737,337,913,733,529,646.333333333333,1,513
West-SKU-223,33,21,51,45,9,33,21,9,9,48.3333333333333,9,45,69,9,73,21,21,17,57,25,57,41,21,9,9,9,25,17,17,65,85,41,73,41,17,9,9,9
West-SKU-224,49,1,49,17,9,1,62.3333333333333,49,121,1,1,57,25,49,1,121,1,53,121,25,121,73,33,49,1,1,25,49,1,1,49,25,1,49,1,1,1,73
West-SKU-225,29,7,19,19,39,7,39,7,76.3333333333333,43,13,244.333333333333,27,7,25,7,17,15,55,31,55,47,7,83,7,7,7,23,15,15,39,212.333333333333,63,87,55,103,7,63
West-SKU-226,6,6,54,38,6,6,54,22,38,6,6,38,38,6,6,6,6,6,6,6,38,38,38,6,6,6,6,6,38,6,6,6,22,6,22,6,6,6
West-SKU-402,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,29,29,5,5,5,5,5,6.33333333333333,5,11.3333333333333,21.3333333333333,22.3333333333333,18.3333333333333,5,5,5,5
West-SKU-227,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,185.666666666667,185.666666666667,15,15,15,25.6666666666667,15,41.6666666666667,31,56.3333333333333,27,316.333333333333,312.333333333333,15,15,15,31
West-SKU-229,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,14.3333333333333,9,9,9,9,9,9,9,9,9,9,9,19.6666666666667,9,9,9,9
West-SKU-230,90,150.666666666667,106,62,78,90,98,142,118,78,34,130,140,118,118,74,122,70,110,70,122,26,118,78,14,14,14,14,14,22,62,22,64,174,190,194,26,62
West-SKU-231,66,150,186,30,42,90,69,96,69,12,24,126,144,36,126,30,66,54,18,120,72,60,162,24,6,6,6,6,6,6,36,24,54,96,120,138,12,30
West-SKU-232,17,23,11,17,11,53,23,41,17,29,11,32,41,89,53,41,41,59,41,95,53,35,41,11,11,11,11,11,11,11,71,35,59,77,29,23,11,71
West-SKU-233,76,28,20,28,20,44,116,100,88,117.333333333333,20,28,68,20,28,20,44,84,20,60,20,20,68,20,20,116,36,20,20,20,20,20,20,102.666666666667,124,52,28,36
South-SKU-1,142,103,37,94,19,40,52,79,58,82,64,128,85,82,64,40,64,34,22,34,67,40,115,142,19,58,67,28,31,911,912,34,19,37,76,73,112,19
South-SKU-2,138,106,22,58,38,18,22,22,58,70,14,130,90,126,90,38,18,18,102,74,38,22,46,30,10,134,30,10,42,70,10,38,22,18,50,74,30,50
South-SKU-3,15,15,15,15,15,15,15,15,15,15,15,15,15,17.6666666666667,17.6666666666667,15,15,15,15,15,15,15,15,16.3333333333333,15,15,16.3333333333333,15,15,15,15,15,15,15,15,15,17.6666666666667,15
South-SKU-4,196,58,120,54,58,224,204,86,190,108,94,310,224,140,208,116,130,184,178,130,100,44,286,278,6,66,88,64,116,1709.33333333333,1708,112,32,200,206,152,190,64
South-SKU-5,250,232,154,244,127,130,232,169,154,58,130,166,271,337,184,187,157,94,556,562,82,229,253,415,19,115,151,136,352,1057,999,178,130,154,364,636,528,40
South-SKU-6,33,33,18,27,3,3,3,3,6,3,3,16,3,3,21,18,15,9,12,3,27,15,3,9,3,6,3,6,3,24,6,3,3,33,21,18,12,3
South-SKU-7,965,753,661,573,1029,521,1485,933,673,1193,801,717,1125,1401,1321,937,1437,917,1381,1129,1133,1309,849,533,558.333333333333,1137,1361,1293,1165,1005,1757,1253,1533,905,1013,869,1041,381
South-SKU-8,1480,1308,912,864,1276,828,1144,1308,692,1044,1128,1564,1656,672,1448,980,1340,1144,1352,1420,768,1020,1108,932,740,1280,1492,1352,1304,1216,1664,1348,1104,760,1036,1264,696,458
South-SKU-234,152.5,120,73,79,107,82,140,109,81,90,87,122,83,73,89,81,101,61,105,83,91,65,63,79,63.6666666666667,97,83,79,69,73,97,31,59,59,27,59,61,43
South-SKU-9,453,235,377,381,436.333333333333,199,519,291,295,329,219,369,399,263,375,309,523,475,339,411,207,415,323,397,190.333333333333,155,307,359,275,523,311,511,399,479,471,527,259,139
South-SKU-10,10,10,10,10,10,10,10,10,10,10,10,10,48,186,274,160,250,218,191,281,330,378,468,262,10,158,106,410,266,409,488,418,380,262,340,438,326,172
South-SKU-13,2690,1794,1554,1234,522,938,1810,2674,1078,1634,650,2626,2450,2282,1938,1374,1354,1194,786,1498,802,1642,978,682,18,2042,1826,570,922,1226,962,498,818,762,578,842,762,98
South-SKU-17,362,138,34,282,66,242,66,690,330,858,250,754,850,386,722,290,514,298,778,378,842,378,551.333333333333,330,18,322,850,402,394,490,378,362,418,274,218,410,186,18
South-SKU-327,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,14.6666666666667,12,17.3333333333333,10,23.3333333333333,21.3333333333333,4,12,33.3333333333333,33.3333333333333,12
South-SKU-19,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,20.3333333333333,24.3333333333333,22,14,11,15,17.6666666666667,11,9,16.3333333333333,10,5
South-SKU-351,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,13,37.6666666666667,38,14,16,14,19.3333333333333,18,10,12,21,18,12
South-SKU-20,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,21,23,31.6666666666667,48,45,27,27,32.3333333333333,31,23,13
South-SKU-353,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,22,22,22,14,22,36,35.6666666666667,21,26,24,14,6
South-SKU-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87.6666666666667,61,33,119.666666666667,101,85,252.333333333333,275.666666666667,155,168.333333333333,138.333333333333,65
South-SKU-22,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,112,112,72,116,172,208,177.333333333333,76,100,88,24
South-SKU-23,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,28.6666666666667,28.6666666666667,14,27.3333333333333,43.3333333333333,44.6666666666667,44.6666666666667,34.6666666666667,26.3333333333333,20.6666666666667,14
South-SKU-24,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,97,87,125,93,51,218,278,282,221,186,87,21
South-SKU-25,3,3,3,3,3,3,3,3,3,3,3,3,3,237,143,87,53,65,69,67,19,3,223,3,3,131,163,139,75,99,137,181,183,41,91,77,67,51
South-SKU-26,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,137,149,45,174,255,328,328,309,216,135,81
South-SKU-27,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,118,160.666666666667,62,262,374,459.333333333333,452.666666666667,438,348.666666666667,234,110
South-SKU-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,1,21,93.6666666666667,116.333333333333,112.333333333333,115.666666666667,105,59,43
South-SKU-29,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,175,199,87,43,171,167,304.333333333333,364.333333333333,345.666666666667,272.333333333333,183,79
South-SKU-30,3,3,3,3,3,3,3,3,3,585,429,543,714,654,561,357,309,231,393,375,714,780,753,507,3,477,396,213,825,609,861,804,741,348,558,576,342,27
South-SKU-31,218,407.666666666667,409.666666666667,224,278.333333333333,158,245,241,249,195,185,314,232,186,181,146,77,160,137,147,134,81,108,110,20,80,126,82,90,86,152,126,108,92,96,95,56,20
South-SKU-32,2308,2106,1702,1063,1702,970,880,928,961,691,808,898,937,769,709,589,313,517,406,520,325,226,499,205,19,301,340,19,343,247,331,355,307,229,163,250,115,73
South-SKU-33,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,72.6666666666667,78,6,220.666666666667,435.333333333333,522,478,416.666666666667,340.666666666667,244.666666666667,62
South-SKU-237,380,40,331.333333333333,274,400,282,260,326,288,378,252,308,492,474,380,246,212,302,294,396,204,250,226,230,4,252,228,188,260,30,332,356,166,120,172,136,6,4
South-SKU-34,1212,1027.33333333333,658,222,66,414,346,378,294,538,274,438,386,394,462,262,138,218,186,266,162,130,146,182,10,82,174,170,154,54,106,194,130,50,66,46,10,10
South-SKU-239,12,12,12,12,12,12,12,12,12,12,12,12,12,12,28,111,105,12,12,12,12,12,12,12,12,12,12,12,12,92,12,306,306,12,12,12,22,12
South-SKU-240,13,13,13,13,13,41,23,34,13,17,13,13,31,15,73,15,51,13,13,13,13,13,13,57,13,14,101,73,373,386.333333333333,113,367.333333333333,340.666666666667,33,101,63,113.666666666667,49
South-SKU-354,46,62,56,54,36,44,34,77,34,89,98,18,106,30,44,94,19,79.3333333333333,18,18,18,18,22,38,18,18,28,50,18,101.333333333333,118,18,102,118,18,18,18,18
South-SKU-35,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,229,255,183,61,17
South-SKU-36,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,17,9,9,51,113,97,231,121,109,151,208.333333333333,217,277,237.666666666667,99,81
South-SKU-37,1111,875,599,659,875,623,595,427,503,547,363,739,771,539,627,219,227,171,331,435,427,295,323,271,3,243,379,227,355,251,315,371,395,427,163,207,167,51
South-SKU-39,829,609,577,467,793,369,461,657,409,399,393,619,729,597,617,473,397,513,485,421,413,509,551,365,285,473,597,509,533,389,713,481,553,397,383,431,341,195
South-SKU-40,1407,979,1267,823,379,1475,1175,1019,1075,811,1143,1291,1523,1647,1371,839,887,999,1183,1219,919,811,983,815,592.333333333333,955,1155,299,1239,683,1307,951,903,379,495,431,279,195
South-SKU-41,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,56,216,8,32,152,184,236,76,204,300,480,524,442.666666666667,356,288,8
South-SKU-243,455.5,437,388,286,187,139,199,235,217,241,205,271,277,193,295,151,211,115,127,199,103,100,127,109,13,151,103,91,109,79,181,199,157,139,67,61,121,31
South-SKU-42,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,49,41,17,49,89,41,101,141,93,133,241,261,207.666666666667,190.333333333333,142.333333333333,49
South-SKU-43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,26,1,23,21,19,30,42,29,51,70.6666666666667,57.3333333333333,11,11,49,5
South-SKU-44,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,56,44,20,68,68,86,101,92,53,143,167,125,163,132,32,62
South-SKU-45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,41,17,9,65,33,25,9,1,17,63.6666666666667,58.3333333333333,1,1,41,46.3333333333333,1,33,73,57,1,1
South-SKU-46,17,105,145,57,73,81,49,73,49,113,17,97,17,57,33,73,113,17,89,89,185,225,113,153,17,81,169,289,185,169,177,187.666666666667,49,225,145,97,105,49
South-SKU-47,1559,1441,1205,776,1154,965,827,800,842,842,674,1250,1310,944,998,689,632,758,608,1169,650,539,680,491,14,440,608,398,722,470,629,638,578,314,380,575,242,92
South-SKU-50,134,122,126,158,82,110,82,110,82,70,66,138,158,122,106,114,62,86,130,106,94,102,98,94,60.6666666666667,82,132,118,66,38,150,146,146,154,74,150,54.6666666666667,8
South-SKU-51,1110,1004,842,970,846,590,864,654,796,618,454,866,1002,972,870,542,448,646,578,592,550,510,586,384,14,398,522,462,530,330,510,546,614,386,350,290,214,70
South-SKU-53,581,393,451.666666666667,289,373,201,245,345,229,161,197,413,365,285,301,213,213,253,385,229,229,257,269,217,139.666666666667,197,285,186.333333333333,205,253,341,229,269,229,169,233,141,93
South-SKU-54,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,49,1,1,17,49,65,33,73,49,121,145,121,105,97,81,33
South-SKU-55,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,31,19,49,451,235,232,235,439,499,463,460,82,421,262,187
South-SKU-56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,506,242,530,446,688.666666666667,958,864.666666666667,510,606,643.333333333333,262,26
South-SKU-57,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,36,52,26,38,26,24,80.6666666666667,85.3333333333333,38,48.6666666666667,46,46,6
South-SKU-58,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,86,46,62,86,94,64,74.6666666666667,26,58.6666666666667,56,60,30
South-SKU-59,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,33,13,5,77,35,98.3333333333333,107,81,77,5,239.666666666667,355.666666666667,401,262.333333333333,5,73
South-SKU-60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,82,179,159,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,122,2,2,2,2,2
South-SKU-61,20,20,20,20,20,20,20,20,20,20,104,3824,5901.33333333333,4040,2898.66666666667,120,232,280,20,20,20,20,340,244,20,20,20,572,40,20,420,20,20,20,20,2454.66666666667,64,20
South-SKU-62,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,63,150,6,132,156,138,303,168,189,319,342,353,321,159,150,48
South-SKU-63,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,91,199,15,163,167,159,347,227,195,372.333333333333,399,433.666666666667,319,371,271,15
South-SKU-416,307,187,225,129,65,305,143,293,133,167,153,245,151,99,111,375,111,73,211,229,125,139,151,121,1,45,157,65,1,1,79,229,203,87,153,21,155,17
South-SKU-64,197,191,179,89,173,92,107,143,101,146,131,128,191,32,206,284,65,62,152,134,89,101,101,77,5,68,182,95,98,29,218,203,143,92,89,110,23,20
South-SKU-65,140,77,77,59,38,17,104,35,17,86,38,71,71,68,17,92,17,101,107,50,116,35,41,20,17,86,89,83,119,50,86,68,50,47,89,26,35,26
South-SKU-66,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,30,41.3333333333333,24,49.3333333333333,65.3333333333333,94,135.333333333333,185.333333333333,179.666666666667,134.333333333333,90.5
South-SKU-67,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,85,160,82,37,7,67,157,91,157,67,187,214,343,455,485,453,379,289
South-SKU-244,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,40,76.6666666666667,44,30,12,44,56,16,24,28,20,74,48,72,137.333333333333,154.666666666667,110.666666666667,36
South-SKU-69,349,357,241,193,211,193,115,403,217,127,259,250,277,271,223,127,265,91,235,235,139,217,223,154,19,55,319,175,287,247,217,337,295,160,202,282,187,73
South-SKU-70,173,137,133,41,73,57,73,165,25,55,141,109,125,105,135,61,133,103,165,209,125,181,117,121,13,89,93,97,237,141,177,133,117,173,177,177,121,45
South-SKU-71,97,97,73,51,69,53,51,39,31,48,23,51,47,51,31,39,31,61,47,75,31,31,93,37,13,49,43,73,33,87,87,67,83,90,21,27,29,21
South-SKU-72,129,99,115,67,127,75,73,111,97,81,91,65,129,121,105,71,105,69,57,89,61,107,41,81,5,39,34,51,109,89,77,59,97,95,71,33,17,11
South-SKU-73,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,44,101,67,69,64,43,12,27,82,28,72,31,57,71,52,38,63,26,19,14
South-SKU-74,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,46,48,56,44,72,70,68,44,68,58,12,30
South-SKU-245,19,19,19,19,19,19,19,19,19,19,19,19,37,181,325,133,19,19,316,19,19,19,19,115,19,205,157,283,19,247,325,229,145,211,55,181,37,22
South-SKU-246,16,16,16,16,16,16,16,16,16,16,16,16,44,84.6666666666667,65,65,83,16,16,16,16,16,16,52,16,70,60,82,22,92,103,77,86,48,38,22,16,16
South-SKU-76,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,20.3333333333333,20.3333333333333,7
South-SKU-77,6,6,6,6,6,6,6,42,20,12,6,18,28,38,68,43,6,6,6,51,38,32,52,32,6,38,24,22,48,16,34,68,74,48,48,66,6,6
South-SKU-78,129,11,202,75,109,71,71,103,40,110,65,83,87,107,65,79,122,125,101,137,59,161,87,149,7,47,91,97,135,91,141,133,135,69,83,121,7,17
South-SKU-79,83,67,103,23,79,59,59,79,27,33,43,55,15,35,25,23,103,111,35,51,31,63,59,85,15,15,114.333333333333,79,19,59,35,59,67,87,83,71,19,15
South-SKU-248,288,228,156,164,180,284,212,268,172,240,196,284,196,260,164,100,180,308,28,52,116,164,156,140,20,132,196,76,132,84,164,108,180,68,124,100,20,20
South-SKU-404,534,381,525,150,501,165,282,318,159,207,393,357,459,291,339,222,150,234,273,282,309,138,237,111,9,219,285,243,297,99,207,423,231,135,159,177,105,45
South-SKU-417,125,76,126,83,94,88,54,124,70,82,76,140,112,110,84,68,77,52,83,112,86,85,106,42,20,22,144,76,112,52,32,120,74,87,95,86,58,26
South-SKU-80,1059,1695,1199,781,1331,809,1011,983,705,885,1075,1337,1595,1357,1237,945,767,683,1087,1273,795,651,927,631,612.333333333333,1195,947,1003,1047,623,843,1179,1049,365,651,817,685,325
South-SKU-81,1379,1211,787,587,835,419,843,963,611,787,1203,923,627,1627,427,203,619,859,1123,675,491,1091,1091,739,11,159,921.666666666667,699,1355,763,1275,1451,1299,627,867,795,275,107
South-SKU-82,437,437,385,175,293,201,217,169,137,175,181,193,245,181,93,249,29,169,321,9,213,109,61,89,9,261,145,93,293,145,153,241,93,145,57,133,49,41
South-SKU-84,17,17,17,17,17,17,17,17,17,17,17,19,17,30,23,25,30,17,17,17,18,17,183,33,17,71,112,182.666666666667,117,180,296.666666666667,41,169,101,165,152,252.666666666667,25
South-SKU-86,12,52,96,72,64,84,80,116,84,56,80,112,76,48,96,16,84,84,64,72,52,68,52,12,12,68,53,34,72,64,80,80,92,68,60,88,32,16
South-SKU-250,140,320,116,260,344,182,242,296,224,134,254,296,320,218,314,188,200,230,194,338,122,152,212,146,20,182,188,188,230,140,182,206,344,170,164,140,80,20
South-SKU-87,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,14,16.6666666666667,17
South-SKU-359,3,3,117,237,159,81,117,135,105,75,159,195,165,159,27,51,141,141,99,183,141,105,63,63,3,81,123,153,63,99,15,3,237,93,57,189,3,6
South-SKU-88,2408,2078,1037,1709,2336,1103,1565,1634,1514,1427,1139,1586,2396,1913,1526,953,839,968,1112,1286,746,1052,917,758,8,1052,1142,896,1142,824,890,1328,1568,461,578,614,554,344
South-SKU-251,1132,859,451,175,615,487,691,793,529,613,379,772,889,577,553,361,361,445,364,454,361,445,535,457,13,343,172,301,253,463,373,487,547,232,295,301,133,31
South-SKU-361,205,13,121,85,157,115,1,121,241,121,109,157,142,121,193,133,97,1,133,109,109,157,97,121,1,25,97,37,145,121,145,13,61,13,121,97,61,19
South-SKU-89,355,315,179,275,231,147,167,243,135,195,187,215,255,243,271,207,115,119,183,163,127,67,179,87,19,53,123,107,143,51,107,155,177,77,59,155,55,27
South-SKU-90,71.5,7,44,7,7,55,25,37,28,25,52,58,22,25,28,7,31,19,10,25,31,19,19,19,7,40,76,61,34,28,73,16,46,22,40,43,31,7
South-SKU-92,1,1,1,1,50.3333333333333,41,35,19,31,37,31,43,41,57.6666666666667,35,41,25,21,37,23,31,15,29,25,1,11,53,11,33,21,53,1,33,43,35,19,5,1
South-SKU-93,16,16,16,40,196,108,84,136,88,88,80,144,152,184,56,224,88,160,124,124,100,104,40,16,16,16,16,184,64,68,184,108,52,104,136,16,16,16
South-SKU-95,33,25,21,5,5,5,45,29,37,29,25,9,45,5,33,5,5,29,25,29,13,41,61,17,5,21,17,41,41,9,17,33,21,5,13,21,5,9
South-SKU-418,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,22,39.3333333333333,14,28,46.6666666666667,42,36,22,42,16,30,46,65.3333333333333,60.6666666666667,32,34
South-SKU-97,1044,324,180,852,692,524,680,1032,832,520,484,604,580,812,656,52,524,408,532,832,580,300,476,456,4,296,744,12,260,4,164,1148,412,384,444,404,372,12
South-SKU-98,376,228,456,296,126,360,294,482,334,172,308,300,396,290,316,352,208,190,346,382,324,160,276,290,12,208,430,200,276,200,92,164,472,184,196,210,116,12
South-SKU-252,543,447,519,585,447,369,459,635,447,300,231,417,399,411,441,525,315,192,309,474,429,279,153,219,3,279,447,303,459,63,465,375,255,213,219,189,165,15
South-SKU-253,829,911,721,379,571,379,328,565,412,364,469,574,493,535,331,235,157,223,418,145,415,220,154,328,1,190,319,1,553,229,268,247,133,85,325,1,1,13
South-SKU-362,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,79,187,172,277,148,244,7,241,322,379,310,220,13,361,205,187,205,160,100,34
South-SKU-419,4,4,4,4,4,4,4,4,4,4,4,4,4,4,68.6666666666667,68,50,18,14,44,28,14,50,42,4,44,32,52,98,82,30,54,46,54,14,14,10,10
South-SKU-254,4,4,4,4,4,4,4,4,4,4,4,4,4,278,220,268,169,88,115,208,136,202,133,253,4,169,160,289,424,4,265,196,70,217,82,61,88,46
South-SKU-331,510,282,274,182,482,198,320,386,322,328,406,394,398,330,278,316,226,270,214,388,190,186,390,92,10,138,258,226,186,266,262,334,250,194,118,122,158,62
South-SKU-255,356,236,378,362,296,258,225,258,318,181,244,368,310,362,348,184,136,182,160,206,206,202,184,142,8,94,328,88,174,174,290,220,120,170,122,248,136,70
South-SKU-332,552,542,384,258,324,258,441,408,222,303,222,462,318,546,354,48,102,96,210,228,126,324,66,486,12,234,315,360,174,144,198,168,492,156,132,102,102,246
South-SKU-256,1144,698,786,520,398,404,506,628,629,901,452,924,628,658,788,278,852,238,292,665,600,314,764,400,10,478,454,90,610,500,282,858,494,618,226,346,304,64
South-SKU-257,565,431,343,229,269,283,341,335,294,417,143,434.333333333333,421,369,467,147,497,145,173,431,381,125,407,61,19,223,261,145,265,241,277,691,261,327,433,421,203,85
South-SKU-368,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,34,2,10,2,10,2,34,148.666666666667,170.666666666667,80,34,72,93.3333333333333,95.3333333333333,78,59.3333333333333,2
South-SKU-258,737,1053,933,577,437,629,801,637,381,603,561,921,869,577,725,589,533,389,313,387,555,377,941,505,13,205,389,213,405,309,337,501,265,309,645,321,181,101
South-SKU-373,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,149,303.666666666667,443.666666666667,433,440.333333333333,317.666666666667,312
South-SKU-259,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,770.666666666667,632,696,952,1184,1008,1196,664,736,1208,700,304
South-SKU-260,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,140,146,104,152,218,128,212,92,134,234,164,38
South-SKU-261,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,843.666666666667,1485.66666666667,1757,1744.33333333333,1568.33333333333,1535.66666666667,1687,1521,1421
South-SKU-263,7,7,7,7,7,7,7,49,19,19,37,43,163,151,7,31,7,91,121,97,265,109,157,49,7,169,133,91,79,151,109,205,229,133,145,235,55,97
South-SKU-264,2189,1461,1429,1109,1125,965,1461,1693,2589,1377,1461,2709,2789,4685,3981,2213,1997,1341,2333,3125,2869,3461,2957,1917,5,3509,2317,2285,2453,2309,3501,4245,3197,1949,2085,4561,2529,1141
South-SKU-267,3,3,3,3,3,3,3,3,7,35,55,19,47,59,39,19,51,23,11,35,71,63,87,3,3,3,11,47,27,3,3,59,91,47,63,77.6666666666667,31,7
South-SKU-268,82,182,14,486,186,102,82,142,1074,102,670,652,966,986,1030,798,598,406,824,1014,738,1090,1094,834,6,496,722,538,534,642,758,830,742,726,734,596,478,146
South-SKU-269,122,130,150,329,128,219,345,226,239,250,332,238,315,84,309.666666666667,231,234,151,332,343,272,229,294,201,12,271,317,216,328,168,455,337,299,160,188,233,215,43
South-SKU-270,378,500,600,210,184,308,338,234,228,310,266,476,408,490,626,316,394,266,378,446,424,374,430,322,4,378,564,340,164,530,658,386,422,116,364,372,478,30
South-SKU-271,2601,1926,2433,2196,1707,2160,2361,2670,2202,1839,2499,3369,3843,3387,3093,1932,2631,1134,2592,2820,2649,1935,2580,1578,1106,1734,2040,2406,2442,2091,3612,2910,3075,2166,1230,2085,1917,1263
South-SKU-272,2,2,2,2,2,2,2,2,2,2,2,2,2,14,32,12,34,119,159,230,223,92,238,137,2,62,287,127,304,237,332,285,209,82,180,167,199,13
South-SKU-420,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,107,43,111,81,91,57,95,59,13,47,45,153,105,109,49,103,31,91,115,59,13,37
South-SKU-273,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,57,25,63,37,127,75,83,65,3,61,97,127,71,7,59,27,119,85,49,21,3,33
South-SKU-274,13,13,13,13,13,13,13,13,13,13,13,13,13,169,607,259,199,175,499,445,376,298,268,241,13,346,451,532,196,13,457,337,166,157,304,289,13,103
South-SKU-275,711,863,853,515,681,473,595,727,343,493,529,547,705,643,495,395,377,279,397,503,289,367,107,213,13,49,493,313,473,121,89,743,381,241,255,177,247,101
South-SKU-276,16,78,64,84,85.3333333333333,68,44,62,32,49,36,50,46,92,36,6,30,54,44,48,20,34,24,6,6,26,40,56,38,6,6,68,54,26,39,8,42,14
South-SKU-277,222,162,130,218,118,236.333333333333,229,228,187,209,170,263.333333333333,296,270,267,164,151,168,154,190,158,229,165,122,84,120,240,198,156,156,182,218,168,100,178,204,90,33
